0.0, -17.18780924897854, 0.08316449544459928,0.03723324794839538,0.26338844995168337,0.6205893418281136,0.0,0.00029652275105966814,
0.023205, -17.1952201538315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.04641, -17.21724532382483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.069615, -17.25386582870284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.09282, -17.30475146667676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.116025, -17.3696161748210, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.13923, -17.44710930506118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.162435, -17.53589040784235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.18564, -17.63383526791657, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.208845, -17.73824726779518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.23205, -17.84627022044351, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.255255, -17.95476250131280, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.27846, -18.0606163023942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.301665, -18.16089647941126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.32487, -18.2530126918614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.348075, -18.33468812901202, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.37128, -18.4039910294136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.394485, -18.4594392021300, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.41769, -18.4997733905058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.440895, -18.52426790851014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.4641, -18.53251294728517, 0.372538726915868,1.1830883046514339e-12,4.142198742732582e-11,0.6268734902611546,4.725326514899863e-12,0.0,
0.490895, -18.52154368225933, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.51769, -18.48885396174597, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.544485, -18.43507136622572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.57128, -18.3613040445060, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.598075, -18.26920344364507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.62487, -18.1609950229378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.651665, -18.03936291603983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.6784600000000001, -17.90765882687249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.7052550000000001, -17.76971325540368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.7320500000000001, -17.62969925209157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.758845, -17.49234122469171, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.7856400000000001, -17.36175586293312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.812435, -17.24183225429968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.83923, -17.13556450854310, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.866025, -17.04515275494762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.8928200000000001, -16.9715306823464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.9196150000000001, -16.91489211196499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.9464100000000001, -16.87498288873830, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.9732050000000001, -16.8513984239658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
1.0, -16.8435780281809, 1.6692583505213986e-12,0.07448355106070641,0.35371986877341804,0.571561697422546,2.3358547834351402e-6,5.57916701937005e-7,


0.0, -17.18679916269946, 0.08319137107809652,0.037226009148568065,0.26356673329337676,0.620396769102468,0.0,0.0002965237511345412,
0.023205, -17.19420893772926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.04641, -17.21623205051728, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.069615, -17.25285052193521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.09282, -17.30373568665765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.116025, -17.3686030907763, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.13923, -17.44610363087492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
0.162435, -17.5348978278882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
